epoch,step,train_loss_epoch,train_loss_step,train_renyi_lb_epoch,train_renyi_lb_step
421,4219,,-0.00872802734375,,0.00872802734375
421,4219,-0.008823776617646217,,0.008823776617646217,
422,4229,,-0.008892059326171875,,0.008892059326171875
422,4229,-0.00882873497903347,,0.00882873497903347,
423,4239,,-0.008876800537109375,,0.008876800537109375
423,4239,-0.00883407611399889,,0.00883407611399889,
424,4249,,-0.008625030517578125,,0.008625030517578125
424,4249,-0.008839416317641735,,0.008839416317641735,
425,4259,,-0.00885009765625,,0.00885009765625
425,4259,-0.008845520205795765,,0.008845520205795765,
426,4269,,-0.008876800537109375,,0.008876800537109375
426,4269,-0.008849715813994408,,0.008849715813994408,
427,4279,,-0.008785247802734375,,0.008785247802734375
427,4279,-0.008855437859892845,,0.008855437859892845,
428,4289,,-0.00896453857421875,,0.00896453857421875
428,4289,-0.008861541748046875,,0.008861541748046875,
429,4299,,-0.00881195068359375,,0.00881195068359375
429,4299,-0.00886611919850111,,0.00886611919850111,
430,4309,,-0.008876800537109375,,0.008876800537109375
430,4309,-0.008873367682099342,,0.008873367682099342,
431,4319,,-0.0088348388671875,,0.0088348388671875
431,4319,-0.00887908972799778,,0.00887908972799778,
432,4329,,-0.009014129638671875,,0.009014129638671875
432,4329,-0.008882904425263405,,0.008882904425263405,
433,4339,,-0.0089569091796875,,0.0089569091796875
433,4339,-0.008888626471161842,,0.008888626471161842,
434,4349,,-0.008899688720703125,,0.008899688720703125
434,4349,-0.008895492181181908,,0.008895492181181908,
435,4359,,-0.009052276611328125,,0.009052276611328125
435,4359,-0.008900451473891735,,0.008900451473891735,
436,4369,,-0.008747100830078125,,0.008747100830078125
436,4369,-0.008906173519790173,,0.008906173519790173,
437,4379,,-0.008991241455078125,,0.008991241455078125
437,4379,-0.008912277407944202,,0.008912277407944202,
438,4389,,-0.008914947509765625,,0.008914947509765625
438,4389,-0.008916473016142845,,0.008916473016142845,
439,4399,,-0.008861541748046875,,0.008861541748046875
439,4399,-0.008923721499741077,,0.008923721499741077,
440,4409,,-0.008930206298828125,,0.008930206298828125
440,4409,-0.008930969052016735,,0.008930969052016735,
441,4419,,-0.008953094482421875,,0.008953094482421875
441,4419,-0.00893554650247097,,0.00893554650247097,
442,4429,,-0.008876800537109375,,0.008876800537109375
442,4429,-0.008941268548369408,,0.008941268548369408,
443,4439,,-0.008945465087890625,,0.008945465087890625
443,4439,-0.008947372436523438,,0.008947372436523438,
444,4449,,-0.00893402099609375,,0.00893402099609375
444,4449,-0.008954239077866077,,0.008954239077866077,
445,4459,,-0.0091400146484375,,0.0091400146484375
445,4459,-0.008960342034697533,,0.008960342034697533,
446,4469,,-0.009059906005859375,,0.009059906005859375
446,4469,-0.008965683169662952,,0.008965683169662952,
447,4479,,-0.009090423583984375,,0.009090423583984375
447,4479,-0.00897293072193861,,0.00897293072193861,
448,4489,,-0.0089263916015625,,0.0089263916015625
448,4489,-0.00897903461009264,,0.00897903461009264,
449,4499,,-0.009006500244140625,,0.009006500244140625
449,4499,-0.00898666400462389,,0.00898666400462389,
450,4509,,-0.0090179443359375,,0.0090179443359375
450,4509,-0.008993148803710938,,0.008993148803710938,
451,4519,,-0.008922576904296875,,0.008922576904296875
451,4519,-0.008997726254165173,,0.008997726254165173,
452,4529,,-0.009033203125,,0.009033203125
452,4529,-0.00900421105325222,,0.00900421105325222,
453,4539,,-0.00897216796875,,0.00897216796875
453,4539,-0.009009170345962048,,0.009009170345962048,
454,4549,,-0.009006500244140625,,0.009006500244140625
454,4549,-0.00901641882956028,,0.00901641882956028,
455,4559,,-0.009090423583984375,,0.009090423583984375
455,4559,-0.009022140875458717,,0.009022140875458717,
456,4569,,-0.00897216796875,,0.00897216796875
456,4569,-0.009029770269989967,,0.009029770269989967,
457,4579,,-0.009006500244140625,,0.009006500244140625
457,4579,-0.009035492315888405,,0.009035492315888405,
458,4589,,-0.009143829345703125,,0.009143829345703125
458,4589,-0.009044265374541283,,0.009044265374541283,
459,4599,,-0.008930206298828125,,0.008930206298828125
459,4599,-0.009050751104950905,,0.009050751104950905,
460,4609,,-0.009037017822265625,,0.009037017822265625
460,4609,-0.009055709466338158,,0.009055709466338158,
461,4619,,-0.009082794189453125,,0.009082794189453125
461,4619,-0.009063338860869408,,0.009063338860869408,
462,4629,,-0.00894927978515625,,0.00894927978515625
462,4629,-0.009068679995834827,,0.009068679995834827,
463,4639,,-0.009052276611328125,,0.009052276611328125
463,4639,-0.009075927548110485,,0.009075927548110485,
464,4649,,-0.009037017822265625,,0.009037017822265625
464,4649,-0.009081649594008923,,0.009081649594008923,
465,4659,,-0.00910186767578125,,0.00910186767578125
465,4659,-0.009088898077607155,,0.009088898077607155,
466,4669,,-0.00913238525390625,,0.00913238525390625
466,4669,-0.009096145629882812,,0.009096145629882812,
467,4679,,-0.009181976318359375,,0.009181976318359375
467,4679,-0.009103012271225452,,0.009103012271225452,
468,4689,,-0.0091400146484375,,0.0091400146484375
468,4689,-0.009109878912568092,,0.009109878912568092,
469,4699,,-0.00920867919921875,,0.00920867919921875
469,4699,-0.00911560095846653,,0.00911560095846653,
470,4709,,-0.008914947509765625,,0.008914947509765625
470,4709,-0.009124374017119408,,0.009124374017119408,
471,4719,,-0.009174346923828125,,0.009174346923828125
471,4719,-0.009130096063017845,,0.009130096063017845,
472,4729,,-0.009174346923828125,,0.009174346923828125
472,4729,-0.009138870052993298,,0.009138870052993298,
473,4739,,-0.009063720703125,,0.009063720703125
473,4739,-0.009144973941147327,,0.009144973941147327,
474,4749,,-0.009052276611328125,,0.009052276611328125
474,4749,-0.009151840582489967,,0.009151840582489967,
475,4759,,-0.009021759033203125,,0.009021759033203125
475,4759,-0.009158706292510033,,0.009158706292510033,
476,4769,,-0.009037017822265625,,0.009037017822265625
476,4769,-0.009167099371552467,,0.009167099371552467,
477,4779,,-0.009021759033203125,,0.009021759033203125
477,4779,-0.009173965081572533,,0.009173965081572533,
478,4789,,-0.009166717529296875,,0.009166717529296875
478,4789,-0.009181594476103783,,0.009181594476103783,
479,4799,,-0.009471893310546875,,0.009471893310546875
479,4799,-0.009187698364257812,,0.009187698364257812,
480,4809,,-0.009258270263671875,,0.009258270263671875
480,4809,-0.009195709601044655,,0.009195709601044655,
481,4819,,-0.009151458740234375,,0.009151458740234375
481,4819,-0.009202194400131702,,0.009202194400131702,
482,4829,,-0.00904083251953125,,0.00904083251953125
482,4829,-0.00921020470559597,,0.00921020470559597,
483,4839,,-0.0089263916015625,,0.0089263916015625
483,4839,-0.009216690436005592,,0.009216690436005592,
484,4849,,-0.00917816162109375,,0.00917816162109375
484,4849,-0.009225845336914062,,0.009225845336914062,
485,4859,,-0.009288787841796875,,0.009288787841796875
485,4859,-0.009233474731445312,,0.009233474731445312,
486,4869,,-0.009243011474609375,,0.009243011474609375
486,4869,-0.009241104125976562,,0.009241104125976562,
487,4879,,-0.0092926025390625,,0.0092926025390625
487,4879,-0.009247970767319202,,0.009247970767319202,
488,4889,,-0.009120941162109375,,0.009120941162109375
488,4889,-0.009257888421416283,,0.009257888421416283,
489,4899,,-0.009185791015625,,0.009185791015625
489,4899,-0.009263992309570312,,0.009263992309570312,
490,4909,,-0.009265899658203125,,0.009265899658203125
490,4909,-0.009271621704101562,,0.009271621704101562,
491,4919,,-0.009296417236328125,,0.009296417236328125
491,4919,-0.009280395694077015,,0.009280395694077015,
492,4929,,-0.009250640869140625,,0.009250640869140625
492,4929,-0.009287262335419655,,0.009287262335419655,
493,4939,,-0.0093536376953125,,0.0093536376953125
493,4939,-0.009294891729950905,,0.009294891729950905,
494,4949,,-0.009304046630859375,,0.009304046630859375
494,4949,-0.009305191226303577,,0.009305191226303577,
495,4959,,-0.009288787841796875,,0.009288787841796875
495,4959,-0.009310913272202015,,0.009310913272202015,
496,4969,,-0.009555816650390625,,0.009555816650390625
496,4969,-0.009319687262177467,,0.009319687262177467,
497,4979,,-0.00936126708984375,,0.00936126708984375
497,4979,-0.009327697567641735,,0.009327697567641735,
498,4989,,-0.009235382080078125,,0.009235382080078125
498,4989,-0.009336089715361595,,0.009336089715361595,
499,4999,,-0.00914764404296875,,0.00914764404296875
499,4999,-0.009342956356704235,,0.009342956356704235,
500,5009,,-0.00934600830078125,,0.00934600830078125
500,5009,-0.0093536376953125,,0.0093536376953125,
501,5019,,-0.00928497314453125,,0.00928497314453125
501,5019,-0.009361648932099342,,0.009361648932099342,
502,5029,,-0.009365081787109375,,0.009365081787109375
502,5029,-0.00936965923756361,,0.00936965923756361,
503,5039,,-0.0092620849609375,,0.0092620849609375
503,5039,-0.00937728863209486,,0.00937728863209486,
504,5049,,-0.009456634521484375,,0.009456634521484375
504,5049,-0.009386062622070312,,0.009386062622070312,
505,5059,,-0.00939178466796875,,0.00939178466796875
505,5059,-0.009394454769790173,,0.009394454769790173,
506,5069,,-0.009307861328125,,0.009307861328125
506,5069,-0.009405136108398438,,0.009405136108398438,
507,5079,,-0.009227752685546875,,0.009227752685546875
507,5079,-0.00941391009837389,,0.00941391009837389,
508,5089,,-0.009307861328125,,0.009307861328125
508,5089,-0.00942153949290514,,0.00942153949290514,
509,5099,,-0.00945281982421875,,0.00945281982421875
509,5099,-0.009430313482880592,,0.009430313482880592,
510,5109,,-0.009380340576171875,,0.009380340576171875
510,5109,-0.009439468383789062,,0.009439468383789062,
511,5119,,-0.00949859619140625,,0.00949859619140625
511,5119,-0.009447097778320312,,0.009447097778320312,
512,5129,,-0.009185791015625,,0.009185791015625
512,5129,-0.009300613775849342,,0.009300613775849342,
513,5139,,-0.0086669921875,,0.0086669921875
513,5139,-0.00886611919850111,,0.00886611919850111,
514,5149,,-0.0087738037109375,,0.0087738037109375
514,5149,-0.008694839663803577,,0.008694839663803577,
515,5159,,-0.008647918701171875,,0.008647918701171875
515,5159,-0.008636856451630592,,0.008636856451630592,
516,5169,,-0.0086212158203125,,0.0086212158203125
516,5169,-0.008618163876235485,,0.008618163876235485,
517,5179,,-0.00849151611328125,,0.00849151611328125
517,5179,-0.008613204583525658,,0.008613204583525658,
518,5189,,-0.008636474609375,,0.008636474609375
518,5189,-0.00861434917896986,,0.00861434917896986,
519,5199,,-0.008556365966796875,,0.008556365966796875
519,5199,-0.008616256527602673,,0.008616256527602673,
520,5209,,-0.00856781005859375,,0.00856781005859375
520,5209,-0.008616638369858265,,0.008616638369858265,
521,5219,,-0.008632659912109375,,0.008632659912109375
521,5219,-0.008619308471679688,,0.008619308471679688,
522,5229,,-0.0089111328125,,0.0089111328125
522,5229,-0.0086212158203125,,0.0086212158203125,
523,5239,,-0.008693695068359375,,0.008693695068359375
523,5239,-0.008623123168945312,,0.008623123168945312,
524,5249,,-0.00872802734375,,0.00872802734375
524,5249,-0.008626175113022327,,0.008626175113022327,
525,5259,,-0.008697509765625,,0.008697509765625
525,5259,-0.00862808246165514,,0.00862808246165514,
526,5269,,-0.00850677490234375,,0.00850677490234375
526,5269,-0.008631134405732155,,0.008631134405732155,
527,5279,,-0.00860595703125,,0.00860595703125
527,5279,-0.008632659912109375,,0.008632659912109375,
528,5289,,-0.00867462158203125,,0.00867462158203125
528,5289,-0.008637619204819202,,0.008637619204819202,
529,5299,,-0.008575439453125,,0.008575439453125
529,5299,-0.00863800011575222,,0.00863800011575222,
530,5309,,-0.0084686279296875,,0.0084686279296875
530,5309,-0.008641052059829235,,0.008641052059829235,
531,5319,,-0.00870513916015625,,0.00870513916015625
531,5319,-0.00864257849752903,,0.00864257849752903,
532,5329,,-0.008693695068359375,,0.008693695068359375
532,5329,-0.008644485846161842,,0.008644485846161842,
533,5339,,-0.00864410400390625,,0.00864410400390625
533,5339,-0.008649826049804688,,0.008649826049804688,
534,5349,,-0.008747100830078125,,0.008747100830078125
534,5349,-0.0086517333984375,,0.0086517333984375,
535,5359,,-0.008640289306640625,,0.008640289306640625
535,5359,-0.008653640747070312,,0.008653640747070312,
536,5369,,-0.00861358642578125,,0.00861358642578125
536,5369,-0.008655548095703125,,0.008655548095703125,
537,5379,,-0.008647918701171875,,0.008647918701171875
537,5379,-0.00865860003978014,,0.00865860003978014,
538,5389,,-0.0087127685546875,,0.0087127685546875
538,5389,-0.008660507388412952,,0.008660507388412952,
539,5399,,-0.00872039794921875,,0.00872039794921875
539,5399,-0.008662032894790173,,0.008662032894790173,
540,5409,,-0.008556365966796875,,0.008556365966796875
540,5409,-0.008666610345244408,,0.008666610345244408,
541,5419,,-0.00867462158203125,,0.00867462158203125
541,5419,-0.008670425042510033,,0.008670425042510033,
542,5429,,-0.00875091552734375,,0.00875091552734375
542,5429,-0.008671569637954235,,0.008671569637954235,
543,5439,,-0.0087738037109375,,0.0087738037109375
543,5439,-0.00867462158203125,,0.00867462158203125,
544,5449,,-0.0086669921875,,0.0086669921875
544,5449,-0.008676528930664062,,0.008676528930664062,
545,5459,,-0.0086822509765625,,0.0086822509765625
545,5459,-0.008680343627929688,,0.008680343627929688,
546,5469,,-0.008625030517578125,,0.008625030517578125
546,5469,-0.008681106381118298,,0.008681106381118298,
547,5479,,-0.008724212646484375,,0.008724212646484375
547,5479,-0.008684540167450905,,0.008684540167450905,
548,5489,,-0.00867462158203125,,0.00867462158203125
548,5489,-0.008686828427016735,,0.008686828427016735,
549,5499,,-0.00860595703125,,0.00860595703125
549,5499,-0.008691024966537952,,0.008691024966537952,
550,5509,,-0.008533477783203125,,0.008533477783203125
550,5509,-0.008694839663803577,,0.008694839663803577,
551,5519,,-0.008617401123046875,,0.008617401123046875
551,5519,-0.008694457821547985,,0.008694457821547985,
552,5529,,-0.008632659912109375,,0.008632659912109375
552,5529,-0.008698654361069202,,0.008698654361069202,
553,5539,,-0.00862884521484375,,0.00862884521484375
553,5539,-0.008701324462890625,,0.008701324462890625,
554,5549,,-0.008697509765625,,0.008697509765625
554,5549,-0.008705521002411842,,0.008705521002411842,
555,5559,,-0.008716583251953125,,0.008716583251953125
555,5559,-0.008707428351044655,,0.008707428351044655,
556,5569,,-0.008697509765625,,0.008697509765625
556,5569,-0.008709335699677467,,0.008709335699677467,
557,5579,,-0.00873565673828125,,0.00873565673828125
557,5579,-0.008713913150131702,,0.008713913150131702,
558,5589,,-0.008655548095703125,,0.008655548095703125
558,5589,-0.008716201409697533,,0.008716201409697533,
559,5599,,-0.0088348388671875,,0.0088348388671875
559,5599,-0.008717346005141735,,0.008717346005141735,
560,5609,,-0.00870513916015625,,0.00870513916015625
560,5609,-0.008720016106963158,,0.008720016106963158,
561,5619,,-0.00868988037109375,,0.00868988037109375
561,5619,-0.008725357241928577,,0.008725357241928577,
562,5629,,-0.00885772705078125,,0.00885772705078125
562,5629,-0.00872650183737278,,0.00872650183737278,
563,5639,,-0.0087890625,,0.0087890625
563,5639,-0.008730697445571423,,0.008730697445571423,
564,5649,,-0.00873565673828125,,0.00873565673828125
564,5649,-0.008732986636459827,,0.008732986636459827,
565,5659,,-0.008739471435546875,,0.008739471435546875
565,5659,-0.008736038580536842,,0.008736038580536842,
566,5669,,-0.00875091552734375,,0.00875091552734375
566,5669,-0.008739471435546875,,0.008739471435546875,
567,5679,,-0.008697509765625,,0.008697509765625
567,5679,-0.008742141537368298,,0.008742141537368298,
568,5689,,-0.00872802734375,,0.00872802734375
568,5689,-0.00874481163918972,,0.00874481163918972,
569,5699,,-0.00873565673828125,,0.00873565673828125
569,5699,-0.008749008178710938,,0.008749008178710938,
570,5709,,-0.008819580078125,,0.008819580078125
570,5709,-0.008751297369599342,,0.008751297369599342,
571,5719,,-0.008831024169921875,,0.008831024169921875
571,5719,-0.008753204718232155,,0.008753204718232155,
572,5729,,-0.00860595703125,,0.00860595703125
572,5729,-0.008757400326430798,,0.008757400326430798,
573,5739,,-0.00893402099609375,,0.00893402099609375
573,5739,-0.008761596865952015,,0.008761596865952015,
574,5749,,-0.00873565673828125,,0.00873565673828125
574,5749,-0.008765029720962048,,0.008765029720962048,
575,5759,,-0.0086669921875,,0.0086669921875
575,5759,-0.00876693706959486,,0.00876693706959486,
576,5769,,-0.00881195068359375,,0.00881195068359375
576,5769,-0.008769226260483265,,0.008769226260483265,
577,5779,,-0.00873565673828125,,0.00873565673828125
577,5779,-0.00877304095774889,,0.00877304095774889,
578,5789,,-0.00861358642578125,,0.00861358642578125
578,5789,-0.008778000250458717,,0.008778000250458717,
579,5799,,-0.008892059326171875,,0.008892059326171875
579,5799,-0.008778381161391735,,0.008778381161391735,
580,5809,,-0.008762359619140625,,0.008762359619140625
580,5809,-0.008783340454101562,,0.008783340454101562,
581,5819,,-0.008762359619140625,,0.008762359619140625
581,5819,-0.008785629644989967,,0.008785629644989967,
582,5829,,-0.008758544921875,,0.008758544921875
582,5829,-0.00878982525318861,,0.00878982525318861,
583,5839,,-0.00876617431640625,,0.00876617431640625
583,5839,-0.008792877197265625,,0.008792877197265625,
584,5849,,-0.00881195068359375,,0.00881195068359375
584,5849,-0.008796310052275658,,0.008796310052275658,
585,5859,,-0.00881195068359375,,0.00881195068359375
585,5859,-0.008799743838608265,,0.008799743838608265,
586,5869,,-0.008800506591796875,,0.008800506591796875
586,5869,-0.008802032098174095,,0.008802032098174095,
587,5879,,-0.00873565673828125,,0.00873565673828125
587,5879,-0.008806991390883923,,0.008806991390883923,
588,5889,,-0.00890350341796875,,0.00890350341796875
588,5889,-0.008808517828583717,,0.008808517828583717,
589,5899,,-0.00894927978515625,,0.00894927978515625
589,5899,-0.008811568841338158,,0.008811568841338158,
590,5909,,-0.008754730224609375,,0.008754730224609375
590,5909,-0.008815765380859375,,0.008815765380859375,
591,5919,,-0.008819580078125,,0.008819580078125
591,5919,-0.008819580078125,,0.008819580078125,
592,5929,,-0.008853912353515625,,0.008853912353515625
592,5929,-0.008822632022202015,,0.008822632022202015,
593,5939,,-0.008998870849609375,,0.008998870849609375
593,5939,-0.008826064877212048,,0.008826064877212048,
594,5949,,-0.008853912353515625,,0.008853912353515625
594,5949,-0.00882873497903347,,0.00882873497903347,
595,5959,,-0.008892059326171875,,0.008892059326171875
595,5959,-0.008832168765366077,,0.008832168765366077,
596,5969,,-0.008892059326171875,,0.008892059326171875
596,5969,-0.008836746215820312,,0.008836746215820312,
597,5979,,-0.00861358642578125,,0.00861358642578125
597,5979,-0.008840179070830345,,0.008840179070830345,
598,5989,,-0.009006500244140625,,0.009006500244140625
598,5989,-0.008844375610351562,,0.008844375610351562,
599,5999,,-0.00888824462890625,,0.00888824462890625
599,5999,-0.008845138363540173,,0.008845138363540173,
600,6009,,-0.008647918701171875,,0.008647918701171875
600,6009,-0.008850479498505592,,0.008850479498505592,
601,6019,,-0.008930206298828125,,0.008930206298828125
601,6019,-0.008855437859892845,,0.008855437859892845,
602,6029,,-0.00881195068359375,,0.00881195068359375
602,6029,-0.00885772705078125,,0.00885772705078125,
603,6039,,-0.0087738037109375,,0.0087738037109375
603,6039,-0.008862304501235485,,0.008862304501235485,
604,6049,,-0.0089569091796875,,0.0089569091796875
604,6049,-0.00886611919850111,,0.00886611919850111,
605,6059,,-0.008869171142578125,,0.008869171142578125
605,6059,-0.008871078491210938,,0.008871078491210938,
606,6069,,-0.008907318115234375,,0.008907318115234375
606,6069,-0.008874130435287952,,0.008874130435287952,
607,6079,,-0.008701324462890625,,0.008701324462890625
607,6079,-0.008877945132553577,,0.008877945132553577,
608,6089,,-0.008701324462890625,,0.008701324462890625
608,6089,-0.00887908972799778,,0.00887908972799778,
609,6099,,-0.009029388427734375,,0.009029388427734375
609,6099,-0.008884811773896217,,0.008884811773896217,
610,6109,,-0.00888824462890625,,0.00888824462890625
610,6109,-0.00888824462890625,,0.00888824462890625,
611,6119,,-0.008960723876953125,,0.008960723876953125
611,6119,-0.008893203921616077,,0.008893203921616077,
612,6129,,-0.008876800537109375,,0.008876800537109375
612,6129,-0.00889511127024889,,0.00889511127024889,
613,6139,,-0.008876800537109375,,0.008876800537109375
613,6139,-0.008898544125258923,,0.008898544125258923,
614,6149,,-0.008945465087890625,,0.008945465087890625
614,6149,-0.00890350341796875,,0.00890350341796875,
615,6159,,-0.008831024169921875,,0.008831024169921875
615,6159,-0.008906173519790173,,0.008906173519790173,
616,6169,,-0.008869171142578125,,0.008869171142578125
616,6169,-0.0089111328125,,0.0089111328125,
617,6179,,-0.008884429931640625,,0.008884429931640625
617,6179,-0.008914947509765625,,0.008914947509765625,
618,6189,,-0.008838653564453125,,0.008838653564453125
618,6189,-0.00891876220703125,,0.00891876220703125,
619,6199,,-0.009090423583984375,,0.009090423583984375
619,6199,-0.008922576904296875,,0.008922576904296875,
620,6209,,-0.0089874267578125,,0.0089874267578125
620,6209,-0.008927536197006702,,0.008927536197006702,
621,6219,,-0.009044647216796875,,0.009044647216796875
621,6219,-0.008930206298828125,,0.008930206298828125,
622,6229,,-0.00882720947265625,,0.00882720947265625
622,6229,-0.008934402838349342,,0.008934402838349342,
623,6239,,-0.00894927978515625,,0.00894927978515625
623,6239,-0.008939361199736595,,0.008939361199736595,
624,6249,,-0.008815765380859375,,0.008815765380859375
624,6249,-0.008942794986069202,,0.008942794986069202,
625,6259,,-0.009052276611328125,,0.009052276611328125
625,6259,-0.008946990594267845,,0.008946990594267845,
626,6269,,-0.00909423828125,,0.00909423828125
626,6269,-0.008951949886977673,,0.008951949886977673,
627,6279,,-0.008953094482421875,,0.008953094482421875
627,6279,-0.008954619988799095,,0.008954619988799095,
628,6289,,-0.008777618408203125,,0.008777618408203125
628,6289,-0.008958816528320312,,0.008958816528320312,
629,6299,,-0.0089263916015625,,0.0089263916015625
629,6299,-0.00896377582103014,,0.00896377582103014,
630,6309,,-0.009021759033203125,,0.009021759033203125
630,6309,-0.008968353271484375,,0.008968353271484375,
631,6319,,-0.008846282958984375,,0.008846282958984375
631,6319,-0.00897216796875,,0.00897216796875,
632,6329,,-0.00897216796875,,0.00897216796875
632,6329,-0.008977890014648438,,0.008977890014648438,
633,6339,,-0.00891876220703125,,0.00891876220703125
633,6339,-0.008981704711914062,,0.008981704711914062,
634,6349,,-0.009136199951171875,,0.009136199951171875
634,6349,-0.008983612060546875,,0.008983612060546875,
635,6359,,-0.0089111328125,,0.0089111328125
635,6359,-0.008989715948700905,,0.008989715948700905,
636,6369,,-0.0089569091796875,,0.0089569091796875
636,6369,-0.008993911556899548,,0.008993911556899548,
637,6379,,-0.008945465087890625,,0.008945465087890625
637,6379,-0.008998108096420765,,0.008998108096420765,
638,6389,,-0.00913238525390625,,0.00913238525390625
638,6389,-0.009004592895507812,,0.009004592895507812,
639,6399,,-0.0088348388671875,,0.0088348388671875
639,6399,-0.009007644839584827,,0.009007644839584827,
640,6409,,-0.009033203125,,0.009033203125
640,6409,-0.009011459536850452,,0.009011459536850452,
641,6419,,-0.00882720947265625,,0.00882720947265625
641,6419,-0.009016036987304688,,0.009016036987304688,
642,6429,,-0.0091400146484375,,0.0091400146484375
642,6429,-0.009020233526825905,,0.009020233526825905,
643,6439,,-0.008975982666015625,,0.008975982666015625
643,6439,-0.00902557373046875,,0.00902557373046875,
644,6449,,-0.008922576904296875,,0.008922576904296875
644,6449,-0.009030533023178577,,0.009030533023178577,
645,6459,,-0.009006500244140625,,0.009006500244140625
645,6459,-0.009034347720444202,,0.009034347720444202,
646,6469,,-0.0090789794921875,,0.0090789794921875
646,6469,-0.009038543328642845,,0.009038543328642845,
647,6479,,-0.00908660888671875,,0.00908660888671875
647,6479,-0.009043121710419655,,0.009043121710419655,
648,6489,,-0.0088958740234375,,0.0088958740234375
648,6489,-0.00904769916087389,,0.00904769916087389,
649,6499,,-0.009220123291015625,,0.009220123291015625
649,6499,-0.009051894769072533,,0.009051894769072533,
650,6509,,-0.008914947509765625,,0.008914947509765625
650,6509,-0.009057235904037952,,0.009057235904037952,
651,6519,,-0.009002685546875,,0.009002685546875
651,6519,-0.00906219519674778,,0.00906219519674778,
652,6529,,-0.009044647216796875,,0.009044647216796875
652,6529,-0.009067153558135033,,0.009067153558135033,
653,6539,,-0.008991241455078125,,0.008991241455078125
653,6539,-0.00907211285084486,,0.00907211285084486,
654,6549,,-0.009063720703125,,0.009063720703125
654,6549,-0.009075927548110485,,0.009075927548110485,
655,6559,,-0.00899505615234375,,0.00899505615234375
655,6559,-0.009081268683075905,,0.009081268683075905,
656,6569,,-0.009124755859375,,0.009124755859375
656,6569,-0.009086990728974342,,0.009086990728974342,
657,6579,,-0.009105682373046875,,0.009105682373046875
657,6579,-0.009090805426239967,,0.009090805426239967,
658,6589,,-0.009044647216796875,,0.009044647216796875
658,6589,-0.009095382876694202,,0.009095382876694202,
659,6599,,-0.009098052978515625,,0.009098052978515625
659,6599,-0.00910110492259264,,0.00910110492259264,
660,6609,,-0.009151458740234375,,0.009151458740234375
660,6609,-0.009104537777602673,,0.009104537777602673,
661,6619,,-0.008975982666015625,,0.008975982666015625
661,6619,-0.009109115228056908,,0.009109115228056908,
662,6629,,-0.0091094970703125,,0.0091094970703125
662,6629,-0.00911560095846653,,0.00911560095846653,
663,6639,,-0.0092315673828125,,0.0092315673828125
663,6639,-0.009120941162109375,,0.009120941162109375,
664,6649,,-0.009281158447265625,,0.009281158447265625
664,6649,-0.009124374017119408,,0.009124374017119408,
665,6659,,-0.00917816162109375,,0.00917816162109375
665,6659,-0.00913162250071764,,0.00913162250071764,
666,6669,,-0.009113311767578125,,0.009113311767578125
666,6669,-0.009136199951171875,,0.009136199951171875,
667,6679,,-0.00914764404296875,,0.00914764404296875
667,6679,-0.009142303839325905,,0.009142303839325905,
668,6689,,-0.009189605712890625,,0.009189605712890625
668,6689,-0.009147262200713158,,0.009147262200713158,
669,6699,,-0.009098052978515625,,0.009098052978515625
669,6699,-0.009149551391601562,,0.009149551391601562,
670,6709,,-0.009151458740234375,,0.009151458740234375
670,6709,-0.00915679894387722,,0.00915679894387722,
671,6719,,-0.009105682373046875,,0.009105682373046875
671,6719,-0.00916290283203125,,0.00916290283203125,
672,6729,,-0.00911712646484375,,0.00911712646484375
672,6729,-0.009166717529296875,,0.009166717529296875,
673,6739,,-0.009185791015625,,0.009185791015625
673,6739,-0.009174346923828125,,0.009174346923828125,
674,6749,,-0.009082794189453125,,0.009082794189453125
674,6749,-0.00917968712747097,,0.00917968712747097,
675,6759,,-0.009304046630859375,,0.009304046630859375
675,6759,-0.009184646420180798,,0.009184646420180798,
676,6769,,-0.00923919677734375,,0.00923919677734375
676,6769,-0.009188842959702015,,0.009188842959702015,
677,6779,,-0.00923919677734375,,0.00923919677734375
677,6779,-0.009194565005600452,,0.009194565005600452,
678,6789,,-0.009029388427734375,,0.009029388427734375
678,6789,-0.00919952429831028,,0.00919952429831028,
679,6799,,-0.008800506591796875,,0.008800506591796875
679,6799,-0.009204482659697533,,0.009204482659697533,
680,6809,,-0.009296417236328125,,0.009296417236328125
680,6809,-0.009209823794662952,,0.009209823794662952,
681,6819,,-0.009136199951171875,,0.009136199951171875
681,6819,-0.009216690436005592,,0.009216690436005592,
682,6829,,-0.00923919677734375,,0.00923919677734375
682,6829,-0.009220886044204235,,0.009220886044204235,
683,6839,,-0.009159088134765625,,0.009159088134765625
683,6839,-0.009228515438735485,,0.009228515438735485,
684,6849,,-0.009258270263671875,,0.009258270263671875
684,6849,-0.009233856573700905,,0.009233856573700905,
685,6859,,-0.009265899658203125,,0.009265899658203125
685,6859,-0.009238052181899548,,0.009238052181899548,
686,6869,,-0.00922393798828125,,0.00922393798828125
686,6869,-0.009243774227797985,,0.009243774227797985,
687,6879,,-0.009326934814453125,,0.009326934814453125
687,6879,-0.009249115362763405,,0.009249115362763405,
688,6889,,-0.009243011474609375,,0.009243011474609375
688,6889,-0.00925598107278347,,0.00925598107278347,
689,6899,,-0.00925445556640625,,0.00925445556640625
689,6899,-0.00926284771412611,,0.00926284771412611,
690,6909,,-0.0090789794921875,,0.0090789794921875
690,6909,-0.009270096197724342,,0.009270096197724342,
